Tilda UID,Brand,SKU,Category,Title,Description,Text,Photo,Quantity,Price,Price Old,Editions,Modifications,External ID,Parent UID,SEO title,SEO descr,FB title,FB descr
889849318989,,4000/2205,Масла и смазки,Масло Transmission Special Gear Plus (1 л) JCB 4000/2205,"Масло Transmission Special Gear Plus (1 л) для экскаваторов-погрузчиков JCB 3CX, 4CX","Масло трансмиссионное JCB Transmission Special Gear Plus для использования в задних ведущих мостах с мокрыми тормозами экскаваторов-погрузчиков JCB 3CX, 4CX, 5CX. Масло JCB Transmission Special Gear Plus предназначено для маслопогруженных тормозных систем, когда тормозные и фрикционные диски погружены в масляную ванну, имеет очень высокую стабильность показателей вязкости, улучшенный температурный режим работы в тормозной системе JCB. Данная функция дает возможность защитить все трущиеся элементы системы во время их работы, предотвратить преждевременный износ фрикционов, дисков, саттелитов, подшипников, шестерен и осей даже в условиях жесткой эксплуатации. Трансмиссионное масло JCB Transmission Special Gear Plus в задний мост экскаватора-погрузчика JCB соответствует классификациям применения: API GL-4, APL 220 и может применяться в различном интерервале рабочих температур круглый год - не вспениваясь летом, и не загустевая в зимний период.",https://static.tildacdn.com/tild6332-6462-4331-b339-353731656433/_.png,,250.0000,,,,889849318989,,Масло Transmission Special Gear Plus (1 л) JCB 4000/2205,"Масло трансмиссионное JCB Transmission Special Gear Plus для использования в задних ведущих мостах с мокрыми тормозами экскаваторов-погрузчиков JCB 3CX, 4CX, 5CX. Масло JCB Transmission Special Gear Plus предназначено для маслопогруженных тормозных систем, когда тормозные и фрикционные диски погружены в масляную ванну, имеет очень высокую стабильность показателей вязкости, улучшенный температурный режим работы в тормозной системе JCB. Данная функция дает возможность защитить все трущиеся элементы системы во время их работы, предотвратить преждевременный износ фрикционов, дисков, саттелитов, подшипников, шестерен и осей даже в условиях жесткой эксплуатации. Трансмиссионное масло JCB Transmission Special Gear Plus в задний мост экскаватора-погрузчика JCB соответствует классификациям применения: API GL-4, APL 220 и может применяться в различном интерервале рабочих температур круглый год - не вспениваясь летом, и не загустевая в зимний период.",Масло Transmission Special Gear Plus (1 л) JCB 4000/2205,"Масло трансмиссионное JCB Transmission Special Gear Plus для использования в задних ведущих мостах с мокрыми тормозами экскаваторов-погрузчиков JCB 3CX, 4CX, 5CX. Масло JCB Transmission Special Gear Plus предназначено для маслопогруженных тормозных систем, когда тормозные и фрикционные диски погружены в масляную ванну, имеет очень высокую стабильность показателей вязкости, улучшенный температурный режим работы в тормозной системе JCB. Данная функция дает возможность защитить все трущиеся элементы системы во время их работы, предотвратить преждевременный износ фрикционов, дисков, саттелитов, подшипников, шестерен и осей даже в условиях жесткой эксплуатации. Трансмиссионное масло JCB Transmission Special Gear Plus в задний мост экскаватора-погрузчика JCB соответствует классификациям применения: API GL-4, APL 220 и может применяться в различном интерервале рабочих температур круглый год - не вспениваясь летом, и не загустевая в зимний период."
216043894950,,4002/1025,Масла и смазки,Масло гидравлическое НР-32 (1 л) JCB 4002/1025,"Масло гидравлическое НР-32 (1 л) для экскаваторов-погрузчиков JCB 3CX, 4CX","Масло гидравлическое JCB НР-32 является специализированной жидкостью, создано особым методом экстракционной очистки основных масел, состав в которых входят присадки высокого качества. Данная жидкость способна снизить скорость изнашиваемости различных элементов системы. Также JCB масло в гидравлику прекрасно выполняет свои основные обязанности. Жидкость очень хорошо защищает от ржавчины и не дает получить усталость металла. Также она обладает отличными фильтрационными качествами. Вы можете приобрести гидравлическое масло, чтобы сильно продлить срок службы вашего транспорта.",https://static.tildacdn.com/tild3031-3666-4236-b934-626266343637/32.png,,180.0000,,,,216043894950,,Масло гидравлическое НР-32 (1 л) JCB 4002/1025,"Масло гидравлическое JCB НР-32 является специализированной жидкостью, создано особым методом экстракционной очистки основных масел, состав в которых входят присадки высокого качества. Данная жидкость способна снизить скорость изнашиваемости различных элементов системы. Также JCB масло в гидравлику прекрасно выполняет свои основные обязанности. Жидкость очень хорошо защищает от ржавчины и не дает получить усталость металла. Также она обладает отличными фильтрационными качествами. Вы можете приобрести гидравлическое масло, чтобы сильно продлить срок службы вашего транспорта.",Масло гидравлическое НР-32 (1 л) JCB 4002/1025,"Масло гидравлическое JCB НР-32 является специализированной жидкостью, создано особым методом экстракционной очистки основных масел, состав в которых входят присадки высокого качества. Данная жидкость способна снизить скорость изнашиваемости различных элементов системы. Также JCB масло в гидравлику прекрасно выполняет свои основные обязанности. Жидкость очень хорошо защищает от ржавчины и не дает получить усталость металла. Также она обладает отличными фильтрационными качествами. Вы можете приобрести гидравлическое масло, чтобы сильно продлить срок службы вашего транспорта."
647030278979,,4002/0805,Масла и смазки,Масло гидравлическое НР-46 (1 л) JCB 4002/0805,"Масло гидравлическое НР-46 (1 л) для экскаваторов-погрузчиков JCB 3CX, 4CX","Масло гидравлическое JCB НР-46 обладает впечатляющим качеством. Для его создания польуются распространенным  методом малого содержания цинка. Такое масло для гидравлики имеет особые свойства. Оно уменьшает степень и скорость износа элементов системы, в том числе и двигателя. Фильтрационные качества этого смазочного материала также на высоте, как во влажном, так и в сухом климате. Срок его службы достаточно высок. Жидкость включает в себя высококлассное базовое масло селективной очистки и дополнительные присадки. JCB масло в гидравлику эффективно защищает от ржавчины и усталости металла.",https://static.tildacdn.com/tild3263-3537-4435-b934-363336356330/46.png,,180.0000,,,,647030278979,,Масло гидравлическое НР-46 (1 л) JCB 4002/0805,"Масло гидравлическое JCB НР-46 обладает впечатляющим качеством. Для его создания польуются распространенным  методом малого содержания цинка. Такое масло для гидравлики имеет особые свойства. Оно уменьшает степень и скорость износа элементов системы, в том числе и двигателя. Фильтрационные качества этого смазочного материала также на высоте, как во влажном, так и в сухом климате. Срок его службы достаточно высок. Жидкость включает в себя высококлассное базовое масло селективной очистки и дополнительные присадки. JCB масло в гидравлику эффективно защищает от ржавчины и усталости металла.",Масло гидравлическое НР-46 (1 л) JCB 4002/0805,"Масло гидравлическое JCB НР-46 обладает впечатляющим качеством. Для его создания польуются распространенным  методом малого содержания цинка. Такое масло для гидравлики имеет особые свойства. Оно уменьшает степень и скорость износа элементов системы, в том числе и двигателя. Фильтрационные качества этого смазочного материала также на высоте, как во влажном, так и в сухом климате. Срок его службы достаточно высок. Жидкость включает в себя высококлассное базовое масло селективной очистки и дополнительные присадки. JCB масло в гидравлику эффективно защищает от ржавчины и усталости металла."
719447939934,,4000/2305,Масла и смазки,Масло Transmission HP Universal ATF (1 л) JCB  4000/2305,"Масло Transmission HP Universal ATF (1 л) для экскаваторов-погрузчиков JCB 3CX, 4CX","Масло JCB Transmission HP Universal ATF является универсальной смазочной жидкостью. Применяется практически во всех типах систем, которые нуждаются в материале для автоматических коробок передач с модификаторами трения. Есть возможность применения масла для АКПП JCB в качестве смазки для гидроусилителей рулевого управления. Оно обладает рядом преимуществ. Например, такая жидкость действительно экономична. Если вы используете это масло для трансмиссии, у вас нет шансов случайно залить масло ATF неверной спецификации. ",https://static.tildacdn.com/tild6165-3038-4935-a130-643463353637/10.png,,380.0000,,,,719447939934,,Масло Transmission HP Universal ATF (1 л) JCB  4000/2305,"Масло JCB Transmission HP Universal ATF является универсальной смазочной жидкостью. Применяется практически во всех типах систем, которые нуждаются в материале для автоматических коробок передач с модификаторами трения. Есть возможность применения масла для АКПП JCB в качестве смазки для гидроусилителей рулевого управления. Оно обладает рядом преимуществ. Например, такая жидкость действительно экономична. Если вы используете это масло для трансмиссии, у вас нет шансов случайно залить масло ATF неверной спецификации. ",Масло Transmission HP Universal ATF (1 л) JCB  4000/2305,"Масло JCB Transmission HP Universal ATF является универсальной смазочной жидкостью. Применяется практически во всех типах систем, которые нуждаются в материале для автоматических коробок передач с модификаторами трения. Есть возможность применения масла для АКПП JCB в качестве смазки для гидроусилителей рулевого управления. Оно обладает рядом преимуществ. Например, такая жидкость действительно экономична. Если вы используете это масло для трансмиссии, у вас нет шансов случайно залить масло ATF неверной спецификации. "
782173437078,,4002/0501,Масла и смазки,Тормозная жидкость HP15 Oil Light Hyd (1 л) JCB  4002/0501,"Тормозная жидкость HP15 Oil Light Hyd (1 л) для экскаваторов-погрузчиков JCB 3CX, 4CX","Тормозная жидкость JCB HP15 Light Hyd 1 л 4002/0501 доставляется в объемных канистрах, удобных для использования. Используется в очень многих  типов гидросистем и контуров сцепления. Изготовлено масло тормозное для JCB, но также может применяться для разных грузовых и сельскохозяйственных автомобилей. В основном его приобретают для экскаваторов-погрузчиков от этого английского бренда. Тормозная жидкость 4002/0501 JCB 3CX доступна для заказа на выгодных условиях. ",https://static.tildacdn.com/tild3061-6438-4364-a333-326237656164/15.png,,560.0000,,,,782173437078,,Тормозная жидкость HP15 Oil Light Hyd (1 л) JCB  4002/0501,"Тормозная жидкость JCB HP15 Light Hyd 1 л 4002/0501 доставляется в объемных канистрах, удобных для использования. Используется в очень многих  типов гидросистем и контуров сцепления. Изготовлено масло тормозное для JCB, но также может применяться для разных грузовых и сельскохозяйственных автомобилей. В основном его приобретают для экскаваторов-погрузчиков от этого английского бренда. Тормозная жидкость 4002/0501 JCB 3CX доступна для заказа на выгодных условиях. ",Тормозная жидкость HP15 Oil Light Hyd (1 л) JCB  4002/0501,"Тормозная жидкость JCB HP15 Light Hyd 1 л 4002/0501 доставляется в объемных канистрах, удобных для использования. Используется в очень многих  типов гидросистем и контуров сцепления. Изготовлено масло тормозное для JCB, но также может применяться для разных грузовых и сельскохозяйственных автомобилей. В основном его приобретают для экскаваторов-погрузчиков от этого английского бренда. Тормозная жидкость 4002/0501 JCB 3CX доступна для заказа на выгодных условиях. "
911431725977,,4003/2017,Масла и смазки,Special HP Grease Смазка многоцелевая синяя в тубах JCB 4003/2017 ,"Special HP Grease Смазка многоцелевая синяя в тубах для экскаваторов-погрузчиков JCB 3CX, 4CX","Описание: смазка в патронах литиевая многоцелевая JCB Special HP Grease Полное название: JCB Special Higt Perfomance Extreme Pressure Grease Назначение: смазывание прессмасленок и тавотниц всех видов пальцев, опор, падшипников, карданов, крестовин, шкворней, рабочего инструмента (включая ударные механизмы) Применение: шприц плунжерный под стандартный европатрон Артикул: 4003/2017 Цвет: синий Фасовка: туба 400 г. Смазка многоцелевая синяя в тубах JCB Special HP Grease является незаменимым смазочным материалом для подшипников, карданов, ударных механизмов, опор, рабочего инструмента и перемасленок.  Обладает высокой степенью пластичности и идеально подходит для экскаватора и его деталей. Особенно важным является применение подобных материалов в подшипниках в условиях работы при высоких температурах. ",https://static.tildacdn.com/tild6632-6335-4963-b731-333065306466/1.png,,250.0000,,,,911431725977,,Special HP Grease Смазка многоцелевая синяя в тубах JCB 4003/2017 ,"Описание: смазка в патронах литиевая многоцелевая JCB Special HP Grease Полное название: JCB Special Higt Perfomance Extreme Pressure Grease Назначение: смазывание прессмасленок и тавотниц всех видов пальцев, опор, падшипников, карданов, крестовин, шкворней, рабочего инструмента (включая ударные механизмы) Применение: шприц плунжерный под стандартный европатрон Артикул: 4003/2017 Цвет: синий Фасовка: туба 400 г. Смазка многоцелевая синяя в тубах JCB Special HP Grease является незаменимым смазочным материалом для подшипников, карданов, ударных механизмов, опор, рабочего инструмента и перемасленок.  Обладает высокой степенью пластичности и идеально подходит для экскаватора и его деталей. Особенно важным является применение подобных материалов в подшипниках в условиях работы при высоких температурах. ",Special HP Grease Смазка многоцелевая синяя в тубах JCB 4003/2017 ,"Описание: смазка в патронах литиевая многоцелевая JCB Special HP Grease Полное название: JCB Special Higt Perfomance Extreme Pressure Grease Назначение: смазывание прессмасленок и тавотниц всех видов пальцев, опор, падшипников, карданов, крестовин, шкворней, рабочего инструмента (включая ударные механизмы) Применение: шприц плунжерный под стандартный европатрон Артикул: 4003/2017 Цвет: синий Фасовка: туба 400 г. Смазка многоцелевая синяя в тубах JCB Special HP Grease является незаменимым смазочным материалом для подшипников, карданов, ударных механизмов, опор, рабочего инструмента и перемасленок.  Обладает высокой степенью пластичности и идеально подходит для экскаватора и его деталей. Особенно важным является применение подобных материалов в подшипниках в условиях работы при высоких температурах. "
778085074269,,3076,Масла и смазки,Смазка многоцелевая ARGO TermoLit 3000 EP2 JCB 3076,"Смазка многоцелевая ARGO TermoLit 3000 EP2 для экскаваторов-погрузчиков JCB 3CX, 4CX","Смазка многоцелевая ARGO TermoLit 3000 EP2. Смягщает работу нагруженных узлов трения, например, подшипников, которые греются во время работы или подвергаются воздействиям жара. Кроме спецехники, такое средство пользуется для смазки элементов в различных видах промышленности (сталелитейной, химической) и машиностроении. Смазка TermoLit-3000 используется для предотвращения отказа работы ответственных узлов трения. Очень распространено применение в подшипниках, работающих в условиях высоких температур или разогревающихся в процессе эксплуатации. Продукт успешно применяется в сталелитейной промышленности, машиностроении, химической промышленности, в транспортных механизмах и сельско хозяйственной технике. TermoLit-3000 хорошо зарекомендовала себя при использовании в подшипниках электродвигателей и вентиляторов.",https://static.tildacdn.com/tild3937-3338-4334-b764-663266346439/photo.png,,180.0000,,,,778085074269,,Смазка многоцелевая ARGO TermoLit 3000 EP2 JCB 3076,"Смазка многоцелевая ARGO TermoLit 3000 EP2. Смягщает работу нагруженных узлов трения, например, подшипников, которые греются во время работы или подвергаются воздействиям жара. Кроме спецехники, такое средство пользуется для смазки элементов в различных видах промышленности (сталелитейной, химической) и машиностроении. Смазка TermoLit-3000 используется для предотвращения отказа работы ответственных узлов трения. Очень распространено применение в подшипниках, работающих в условиях высоких температур или разогревающихся в процессе эксплуатации. Продукт успешно применяется в сталелитейной промышленности, машиностроении, химической промышленности, в транспортных механизмах и сельско хозяйственной технике. TermoLit-3000 хорошо зарекомендовала себя при использовании в подшипниках электродвигателей и вентиляторов.",Смазка многоцелевая ARGO TermoLit 3000 EP2 JCB 3076,"Смазка многоцелевая ARGO TermoLit 3000 EP2. Смягщает работу нагруженных узлов трения, например, подшипников, которые греются во время работы или подвергаются воздействиям жара. Кроме спецехники, такое средство пользуется для смазки элементов в различных видах промышленности (сталелитейной, химической) и машиностроении. Смазка TermoLit-3000 используется для предотвращения отказа работы ответственных узлов трения. Очень распространено применение в подшипниках, работающих в условиях высоких температур или разогревающихся в процессе эксплуатации. Продукт успешно применяется в сталелитейной промышленности, машиностроении, химической промышленности, в транспортных механизмах и сельско хозяйственной технике. TermoLit-3000 хорошо зарекомендовала себя при использовании в подшипниках электродвигателей и вентиляторов."
117106466863,,2174,Масла и смазки,Смазка в тубах синяя универсальная Argo Elit BLUE JCB 2174,"Смазка в тубах синяя универсальная Argo Elit BLUE для экскаваторов-погрузчиков JCB 3CX, 4CX","Универсальная смазка для специальной техники JCB, грузовых автомобилей, строительной техники на базе комплексного литиевого загустителя и высокоэффективных EP-присадок. Данная Смазка ARGO Elit Blue рекомендована для применения в узлах трения, качения, подшипниках, карданах, пальцах, ударных механизмах обладает высшей антиокислительной устойчивостью обладает прекрасными антикоррозийными свойствами значительно повышает интервал замены смазки стойкая к высоким перепадам температур стойкая к действию горячей и холодной воды, высокой влажности, неблагоприятных атмосферных факторов Диапозон рабочих температур: -30 ... +140 C Температура каплепадения: +250 C Вязкость: 220 мм2/c при t +40 C Цвет смазки: синяя смазка в тубах синяя универсальная Argo Elit BLUE – это специализированное вещество для техники, используемой на стройке, грузовых автомашин и спецтехники особого назначения.",https://static.tildacdn.com/tild3562-6261-4162-b237-353164373338/_.png,,180.0000,,,,117106466863,,Смазка в тубах синяя универсальная Argo Elit BLUE JCB 2174,"Универсальная смазка для специальной техники JCB, грузовых автомобилей, строительной техники на базе комплексного литиевого загустителя и высокоэффективных EP-присадок. Данная Смазка ARGO Elit Blue рекомендована для применения в узлах трения, качения, подшипниках, карданах, пальцах, ударных механизмах обладает высшей антиокислительной устойчивостью обладает прекрасными антикоррозийными свойствами значительно повышает интервал замены смазки стойкая к высоким перепадам температур стойкая к действию горячей и холодной воды, высокой влажности, неблагоприятных атмосферных факторов Диапозон рабочих температур: -30 ... +140 C Температура каплепадения: +250 C Вязкость: 220 мм2/c при t +40 C Цвет смазки: синяя смазка в тубах синяя универсальная Argo Elit BLUE – это специализированное вещество для техники, используемой на стройке, грузовых автомашин и спецтехники особого назначения.",Смазка в тубах синяя универсальная Argo Elit BLUE JCB 2174,"Универсальная смазка для специальной техники JCB, грузовых автомобилей, строительной техники на базе комплексного литиевого загустителя и высокоэффективных EP-присадок. Данная Смазка ARGO Elit Blue рекомендована для применения в узлах трения, качения, подшипниках, карданах, пальцах, ударных механизмах обладает высшей антиокислительной устойчивостью обладает прекрасными антикоррозийными свойствами значительно повышает интервал замены смазки стойкая к высоким перепадам температур стойкая к действию горячей и холодной воды, высокой влажности, неблагоприятных атмосферных факторов Диапозон рабочих температур: -30 ... +140 C Температура каплепадения: +250 C Вязкость: 220 мм2/c при t +40 C Цвет смазки: синяя смазка в тубах синяя универсальная Argo Elit BLUE – это специализированное вещество для техники, используемой на стройке, грузовых автомашин и спецтехники особого назначения."
193597692069,,4003/1119,Масла и смазки,Смазка графитовая для гидромолота JCB 4003/1119,"Смазка графитовая для гидромолота для экскаваторов-погрузчиков JCB 3CX, 4CX","Смазка пластичная консистентная в тубах JCB графитовая для гидромолота 4003/1119 Цвет: серый. Фасовка: евротуба Вес: 400 г Смазка JCB графитовая для гидромолота 4003/1119 – это специальное вязкое вещество, обладающее высокой степенью пластичности. В состав смазки входят специальные загустители, усиленные твердыми смазочными включениями. Исходя из этого, вещество обладает высокой влагостойкостью, устойчивостью к воздействию температур и липкостью. Все эти качества необходимы для обеспечения минимального трения узлов гидромолота. ",https://static.tildacdn.com/tild3564-3362-4930-b234-633239373938/photo.png,,290.0000,,,,193597692069,,Смазка графитовая для гидромолота JCB 4003/1119,"Смазка пластичная консистентная в тубах JCB графитовая для гидромолота 4003/1119 Цвет: серый. Фасовка: евротуба Вес: 400 г Смазка JCB графитовая для гидромолота 4003/1119 – это специальное вязкое вещество, обладающее высокой степенью пластичности. В состав смазки входят специальные загустители, усиленные твердыми смазочными включениями. Исходя из этого, вещество обладает высокой влагостойкостью, устойчивостью к воздействию температур и липкостью. Все эти качества необходимы для обеспечения минимального трения узлов гидромолота. ",Смазка графитовая для гидромолота JCB 4003/1119,"Смазка пластичная консистентная в тубах JCB графитовая для гидромолота 4003/1119 Цвет: серый. Фасовка: евротуба Вес: 400 г Смазка JCB графитовая для гидромолота 4003/1119 – это специальное вязкое вещество, обладающее высокой степенью пластичности. В состав смазки входят специальные загустители, усиленные твердыми смазочными включениями. Исходя из этого, вещество обладает высокой влагостойкостью, устойчивостью к воздействию температур и липкостью. Все эти качества необходимы для обеспечения минимального трения узлов гидромолота. "
587752702496,,453/23400,Ходовая часть,Рулевая тяга JCB 453/23400,"Рулевая тяга для экскаваторов-погрузчиков JCB 3CX, 4CX","Рулевая тяга на телескопический погрузчик JCB производство: Турция SRR JC160W. Запасные части для специальной техники JCB  - организации SRR обладают высокой надежностью и высоким качеством, потому что компания соблюдает высокое качество всех технологических процессов.",https://static.tildacdn.com/tild6339-3138-4437-b930-636463306331/1.png,,5750.0000,6900,,,587752702496,,Рулевая тяга JCB 453/23400,"Рулевая тяга на телескопический погрузчик JCB производство: Турция SRR JC160W. Запасные части для специальной техники JCB  - организации SRR обладают высокой надежностью и высоким качеством, потому что компания соблюдает высокое качество всех технологических процессов.",Рулевая тяга JCB 453/23400,"Рулевая тяга на телескопический погрузчик JCB производство: Турция SRR JC160W. Запасные части для специальной техники JCB  - организации SRR обладают высокой надежностью и высоким качеством, потому что компания соблюдает высокое качество всех технологических процессов."
790580712211,,914/86301,Ходовая часть,Полуось внутренняя переднего моста JCB 914/86301,"Полуось внутренняя переднего моста для экскаваторов-погрузчиков JCB 3CX, 4CX","Полуось внутренняя переднего моста длинной 911.5 мм. Подходит только для экскаватора - погрузчика JCB 3CX. Предлагается к приобретению как оптом так и в розницу. Данные запасные части в большинстве своем изготавливаются каждая для своей модели, поэтому важно выбрать правиьно, понимая это, мы упростили выбор для вашего удобства. ",https://static.tildacdn.com/tild6639-3636-4764-b763-663435346263/2.png,,11500.0000,,,,790580712211,,Полуось внутренняя переднего моста JCB 914/86301,"Полуось внутренняя переднего моста длинной 911.5 мм. Подходит только для экскаватора - погрузчика JCB 3CX. Предлагается к приобретению как оптом так и в розницу. Данные запасные части в большинстве своем изготавливаются каждая для своей модели, поэтому важно выбрать правиьно, понимая это, мы упростили выбор для вашего удобства. ",Полуось внутренняя переднего моста JCB 914/86301,"Полуось внутренняя переднего моста длинной 911.5 мм. Подходит только для экскаватора - погрузчика JCB 3CX. Предлагается к приобретению как оптом так и в розницу. Данные запасные части в большинстве своем изготавливаются каждая для своей модели, поэтому важно выбрать правиьно, понимая это, мы упростили выбор для вашего удобства. "
878791334968,,"914/89501, 333/F6602",Ходовая часть,"Полуось короткая, переднего моста JCB 914/89501, 333/F6602","Полуось короткая, переднего моста для экскаваторов-погрузчиков JCB 3CX, 4CX","Полуось короткая, переднего моста подходит только для экскаватора - погрузчика JCB 3CX Super - 4CX, которая входит в бортовой редуктор. Передние мосты второстепенные в спецтехнике, но выполняют очень ответственную работу, поэтому важно чтобы стояла оригинальная полуось, которая подходит именно для вашей модели машины.",https://static.tildacdn.com/tild3439-6461-4338-a664-633461616430/3.png,,6840.0000,,,,878791334968,,"Полуось короткая, переднего моста JCB 914/89501, 333/F6602","Полуось короткая, переднего моста подходит только для экскаватора - погрузчика JCB 3CX Super - 4CX, которая входит в бортовой редуктор. Передние мосты второстепенные в спецтехнике, но выполняют очень ответственную работу, поэтому важно чтобы стояла оригинальная полуось, которая подходит именно для вашей модели машины.","Полуось короткая, переднего моста JCB 914/89501, 333/F6602","Полуось короткая, переднего моста подходит только для экскаватора - погрузчика JCB 3CX Super - 4CX, которая входит в бортовой редуктор. Передние мосты второстепенные в спецтехнике, но выполняют очень ответственную работу, поэтому важно чтобы стояла оригинальная полуось, которая подходит именно для вашей модели машины."
901726235076,,"914/86602, 914/84301",Ходовая часть,"Полуось заднего моста JCB 914/86602, 914/84301","Полуось заднего моста для экскаваторов-погрузчиков JCB 3CX, 4CX","Полуось заднего моста (идет к дифференциалу) экскаватора - погрузчика JCB 3CX Super - 4CX.  Так же называют вал полуоси заднего моста длинный. На задние мосты приходится вся основная нагрузка при передвижение. Материал полуоси должен соответствовать высокому качеству, чтобы в сильно нагруженный момент не было разрушения металла , что может привести к потере управления редуктором задних колес.",https://static.tildacdn.com/tild6631-6432-4530-b836-396165386235/4.png,,8620.0000,,,,901726235076,,"Полуось заднего моста JCB 914/86602, 914/84301","Полуось заднего моста (идет к дифференциалу) экскаватора - погрузчика JCB 3CX Super - 4CX.  Так же называют вал полуоси заднего моста длинный. На задние мосты приходится вся основная нагрузка при передвижение. Материал полуоси должен соответствовать высокому качеству, чтобы в сильно нагруженный момент не было разрушения металла , что может привести к потере управления редуктором задних колес.","Полуось заднего моста JCB 914/86602, 914/84301","Полуось заднего моста (идет к дифференциалу) экскаватора - погрузчика JCB 3CX Super - 4CX.  Так же называют вал полуоси заднего моста длинный. На задние мосты приходится вся основная нагрузка при передвижение. Материал полуоси должен соответствовать высокому качеству, чтобы в сильно нагруженный момент не было разрушения металла , что может привести к потере управления редуктором задних колес."
